D4173,彰化,福興站,2017/10/31,06:00:00,12,434,27,46.1,31.2,35.8,70,1,0.27,7.4,54,13,2.3,0,8.4,1,細懸浮微粒,普通,2017/10/30 13:00
D4140,彰化,彰化站,2017/10/31,06:00:00,11,429,27.3,42,33.3,29.6,70,1,0.27,7.4,54,13,2.3,0,8.4,1,細懸浮微粒,普通,2017/10/30 13:00
D4177,彰化,秀水站,2017/10/31,06:00:00,10,420,25.1,51.7,30.4,37.8,70,1,0.27,7.4,54,13,2.3,0,8.4,1,細懸浮微粒,普通,2017/10/30 13:00
D4371,臺西,臺西,2017/10/31,06:00:00,12,420,27.5,48.4,31.5,38,120,2.3,0.14,7.7,317,15,12,0,8.2,0.5,懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D434M,臺西,三條崙站,2017/10/31,06:00:00,6,394,27.5,52.8,32,40.8,120,2.3,0.14,7.7,317,15,12,0,8.2,0.5,懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D4376,臺西,口湖站,2017/10/31,06:00:00,4,420,26.6,50.3,32.9,34.6,120,2.3,0.14,7.7,317,15,12,0,8.2,0.5,懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D516F,鳳山,覺民路站,2017/10/31,06:00:00,38,421,28.7,51.9,33.8,38.4,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5140,鳳山,建國二路站,2017/10/31,06:00:00,37,500,28.1,53.7,33.2,36.4,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5165,鳳山,高鳳站,2017/10/31,06:00:00,33,411,26.1,57,29.1,50,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5166,鳳山,中正三路站,2017/10/31,06:00:00,32,415,25.2,60.7,27.2,52.4,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D515E,鳳山,瑞豐站,2017/10/31,06:00:00,31,421,29.2,49.1,33.1,38.5,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514Z,鳳山,鳳松站,2017/10/31,06:00:00,31,427,26.2,58.6,32,41.2,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D515Y,鳳山,民權路站,2017/10/31,06:00:00,31,510,28.3,52.1,33.6,37.7,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514L,鳳山,五甲站,2017/10/31,06:00:00,30,422,30,48,35.1,35.3,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514Z,鳳山,鳳松站,2017/10/31,06:00:00,30,431,25.8,59.5,31.9,41.1,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514K,鳳山,建工路站,2017/10/31,06:00:00,29,414,29.4,49.9,35.8,37.2,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5169,鳳山,大義街站,2017/10/31,06:00:00,28,426,29.7,48,34.1,36.5,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5168,鳳山,中山二路站,2017/10/31,06:00:00,25,411,28.5,49.9,34,35.5,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D516K,鳳山,鼎山路站,2017/10/31,06:00:00,25,648,26.2,56.9,31.4,41.6,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514R,鳳山,山東街站,2017/10/31,06:00:00,25,413,28.7,52.4,35.6,35.5,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D516V,鳳山,南鼓山站,2017/10/31,06:00:00,24,412,27.7,52.9,34.1,36.5,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5174,鳳山,青年路站,2017/10/31,06:00:00,22,425,27.1,54.7,33.9,36.5,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D5155,鳳山,鳳山站,2017/10/31,06:00:00,20,400,29.3,51.8,36.5,33.6,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D515A,鳳山,林森二路站,2017/10/31,06:00:00,20,424,29.8,47.2,35.3,33.4,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514A,鳳山,中正二路站,2017/10/31,06:00:00,20,438,30.1,47.7,36.8,32.1,99,4.6,0.52,17,115,1.6,262,0,18,0.9,懸浮微粒,普通,2017/10/30 13:00
D514V,潮州,萬巒站,2017/10/31,06:00:00,26,497,28,55.1,34.7,37.1,76,0,0,0,87,3.1,170,0,0,0,懸浮微粒,普通,2017/10/30 13:00
D5163,潮州,萬丹站,2017/10/31,06:00:00,19,441,29.9,48,35,27.5,76,0,0,0,87,3.1,170,0,0,0,懸浮微粒,普通,2017/10/30 13:00
D5175,潮州,新埤站,2017/10/31,06:00:00,16,512,24,49.8,29.2,35.8,76,0,0,0,87,3.1,170,0,0,0,懸浮微粒,普通,2017/10/30 13:00
D517M,潮州,南州交流道站,2017/10/31,06:00:00,15,468,26.3,54.8,30.7,42.6,76,0,0,0,87,3.1,170,0,0,0,懸浮微粒,普通,2017/10/30 13:00
D515K,潮州,水門站,2017/10/31,06:00:00,12,894,28.5,48.2,33.3,36.3,76,0,0,0,87,3.1,170,0,0,0,懸浮微粒,普通,2017/10/30 13:00
D414T,線西,和美站,2017/10/31,06:00:00,7,414,27,48.6,31,37.3,77,4.4,0.4,11,95,11,37,0,14,2.6,細懸浮微粒,普通,2017/10/30 13:00
D5145,橋頭,岡山站,2017/10/31,06:00:00,30,458,27.4,53.9,30.1,45.1,101,0,0,0,91,4.1,262,0,0,0,細懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D511C,橋頭,橋頭直銷中心,2017/10/31,06:00:00,29,460,26.3,58.3,29.6,47.4,101,0,0,0,91,4.1,262,0,0,0,細懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D515F,橋頭,燕巢站,2017/10/31,06:00:00,14,446,27.7,52.7,34,36.2,101,0,0,0,91,4.1,262,0,0,0,細懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D5164,橋頭,橋頭站,2017/10/31,06:00:00,14,399,27.1,49.4,33,34.8,101,0,0,0,91,4.1,262,0,0,0,細懸浮微粒,對敏感族群不健康,2017/10/30 13:00
D4149,豐原,東勢站,2017/10/31,06:00:00,13,438,24.5,53.5,28.7,41.6,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D4176,豐原,翁子站,2017/10/31,06:00:00,13,462,23.8,56.8,30.1,37.6,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D4175,豐原,豐原大湳站,2017/10/31,06:00:00,13,426,27.9,45.3,33.2,30.6,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D4180,豐原,豐原交流道站,2017/10/31,06:00:00,12,446,25,54.2,30.8,35.6,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D4144,豐原,豐潭站,2017/10/31,06:00:00,11,436,26.7,52.4,30.4,39.6,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D416R,豐原,石岡豐勢路站,2017/10/31,06:00:00,9,465,25.5,54.4,30.7,36.9,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D4146,豐原,梨山站,2017/10/31,06:00:00,0,522,17.9,36.8,24.7,23.9,60,2.1,0.17,3.5,38,3.2,7.2,0,4,0.5,細懸浮微粒,普通,2017/10/30 13:00
D4160,二林,永靖站,2017/10/31,07:00:00,54,476,25.5,53.7,30.6,39.3,79,3.9,0.26,9.5,81,6.9,15,0,11,1.5,細懸浮微粒,普通,2017/10/30 13:00
D414Z,二林,社頭站,2017/10/31,07:00:00,34,505,26.7,51.5,32.8,35.8,79,3.9,0.26,9.5,81,6.9,15,0,11,1.5,細懸浮微粒,普通,2017/10/30 13:00
D4157,二林,溪州站,2017/10/31,07:00:00,28,482,24.3,56.3,27.6,45.7,79,3.9,0.26,9.5,81,6.9,15,0,11,1.5,細懸浮微粒,普通,2017/10/30 13:00
D417A,二林,埔心站,2017/10/31,07:00:00,15,481,26.1,51.9,34.1,33.2,79,3.9,0.26,9.5,81,6.9,15,0,11,1.5,細懸浮微粒,普通,2017/10/30 13:00
D416N,二林,埔鹽站,2017/10/31,07:00:00,14,486,25.1,53.3,29.7,40.7,79,3.9,0.26,9.5,81,6.9,15,0,11,1.5,細懸浮微粒,普通,2017/10/30 13:00
D4148,二林,二林站,2017/10/31,07:00:00,8,620,27.8,49,31.4,37.1,79,3.9,0.26,9.5,81,6.9,15,0,11,1.5,細懸浮微粒,普通,2017/10/30 13:00
D414N,大里,國姓站,2017/10/31,07:00:00,21,433,23.5,64.4,27.3,50,54,1.9,0.25,8,51,3.9,23,0,11,2.9,細懸浮微粒,普通,2017/10/30 13:00
D416M,大里,霧峰林森路站,2017/10/31,07:00:00,16,555,26.2,55.3,33.9,35.9,54,1.9,0.25,8,51,3.9,23,0,11,2.9,細懸浮微粒,普通,2017/10/30 13:00
D514Y,大寮,大寮站,2017/10/31,07:00:00,39,448,26.4,59.1,36.6,35.2,91,6.3,0.34,14,82,2.8,230,0,17,2.8,細懸浮微粒,普通,2017/10/30 13:00
D511M,大寮,屏東零售中心,2017/10/31,07:00:00,29,425,26.6,63.7,28.6,55.7,91,6.3,0.34,14,82,2.8,230,0,17,2.8,細懸浮微粒,普通,2017/10/30 13:00
D5178,小港,小港機場加油站,2017/10/31,07:00:00,36,499,27.7,54.7,32.8,40.4,92,5.4,0.33,13,108,3,265,0,14,1.1,細懸浮微粒,普通,2017/10/30 13:00
D514T,小港,臨海工業區站,2017/10/31,07:00:00,25,559,26.2,47.2,35.2,28.6,92,5.4,0.33,13,108,3,265,0,14,1.1,細懸浮微粒,普通,2017/10/30 13:00
D517N,小港,大林站,2017/10/31,07:00:00,23,510,27.6,45.8,30.2,38.6,92,5.4,0.33,13,108,3,265,0,14,1.1,細懸浮微粒,普通,2017/10/30 13:00
D5176,仁武,仁武站,2017/10/31,07:00:00,29,888,29.7,39.3,33.7,30.9,89,4.9,0.36,14,70,2.7,283,0,15,1.5,細懸浮微粒,普通,2017/10/30 13:00
D4362,斗六,林內站,2017/10/31,07:00:00,32,444,23.5,68,30.5,44.8,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4373,斗六,古坑站,2017/10/31,07:00:00,30,522,27.9,51.9,32.5,38.8,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D434V,斗六,斗六南環路站,2017/10/31,07:00:00,30,504,23.9,65.1,30.2,51.8,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D416H,斗六,二水站,2017/10/31,07:00:00,28,498,25.6,58.1,33.2,37.3,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D434A,斗六,梅山站,2017/10/31,07:00:00,28,495,30.8,44.7,29.6,48.1,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D431B,斗六,雲林直銷,2017/10/31,07:00:00,23,451,27.1,53.8,29.6,45.9,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D43W2,斗六,雅虎站,2017/10/31,07:00:00,4,543,26.3,55.5,33.6,46.7,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4351,斗六,斗南站,2017/10/31,07:00:00,0,707,26.3,50.8,33.4,39.7,86,1.4,0.25,7.7,76,4.7,8.4,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D5147,左營,左營站,2017/10/31,07:00:00,34,501,26.4,62.5,32.3,42.3,99,4,0,0,107,3.6,307,0,0,0,細懸浮微粒,普通,2017/10/30 13:00
D4377,朴子,東石站,2017/10/31,07:00:00,15,541,25.7,53,30.9,59.4,98,4.4,0.24,9.4,284,5.3,352,0,13,3.3,懸浮微粒,普通,2017/10/30 13:00
D434H,朴子,布袋站,2017/10/31,07:00:00,15,486,25.7,53.9,35.7,41.5,98,4.4,0.24,9.4,284,5.3,352,0,13,3.3,懸浮微粒,普通,2017/10/30 13:00
D4352,朴子,朴子站,2017/10/31,07:00:00,0,503,29.4,43.3,0,0,98,4.4,0.24,9.4,284,5.3,352,0,13,3.3,懸浮微粒,普通,2017/10/30 13:00
D4153,竹山,竹山站,2017/10/31,07:00:00,35,439,25.1,58.8,28.9,47.7,99,2.3,0.28,5.7,80,2.4,332,0,8.6,2.9,細懸浮微粒,普通,2017/10/30 13:00
D43X5,竹山,阿里山新站,2017/10/31,07:00:00,5,453,19.7,51.4,25.1,36.6,99,2.3,0.28,5.7,80,2.4,332,0,8.6,2.9,細懸浮微粒,普通,2017/10/30 13:00
D4121,西屯,王田供油中心-3,2017/10/31,07:00:00,32,448,23.1,55.8,32,39,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D414L,西屯,大肚站,2017/10/31,07:00:00,27,584,27.6,46.9,29.7,41.6,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D415R,西屯,文心路站,2017/10/31,07:00:00,21,462,26.9,45,29.3,38.8,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D416W,西屯,松竹路站,2017/10/31,07:00:00,17,572,26.5,49.5,32.4,35.2,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D417R,西屯,烏日高鐵站,2017/10/31,07:00:00,16,468,24.9,54.1,29.5,40.6,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D4121,西屯,王田供油中心-1,2017/10/31,07:00:00,14,418,25.1,50.3,31.1,35.3,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D416K,西屯,公益路站,2017/10/31,07:00:00,13,568,28.1,47.5,29,42.7,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D416V,西屯,五權西路站,2017/10/31,07:00:00,13,444,24.9,55.4,29.4,39.2,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D414Y,西屯,台中工業區站,2017/10/31,07:00:00,9,646,26.6,52.1,32.1,34.8,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D414A,西屯,龍井站,2017/10/31,07:00:00,8,450,25.7,51.9,33,33.3,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D417U,西屯,成功嶺站,2017/10/31,07:00:00,8,550,26.5,50.2,30.2,39.7,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D415U,西屯,向上路站,2017/10/31,07:00:00,5,564,27.1,51.5,32,35.3,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D4121,西屯,王田供油中心-2,2017/10/31,07:00:00,4,585,25.7,52.1,31.9,36.4,68,2.3,0.17,6.5,52,6.6,6.1,0,7.4,0.9,細懸浮微粒,普通,2017/10/30 13:00
D415X,沙鹿,梧棲站,2017/10/31,07:00:00,16,424,24,52.9,25.6,48.5,55,2,0.17,7.6,62,11,0.1,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4161,沙鹿,霧峰站,2017/10/31,07:00:00,15,609,26.4,55.1,32.7,38.1,55,2,0.17,7.6,62,11,0.1,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4184,沙鹿,清水服務區站,2017/10/31,07:00:00,8,475,24,53,34.4,47.8,55,2,0.17,7.6,62,11,0.1,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4154,沙鹿,清水站,2017/10/31,07:00:00,6,549,26.6,47.1,33.2,31.8,55,2,0.17,7.6,62,11,0.1,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4124,沙鹿,台中港供油中心,2017/10/31,07:00:00,4,405,26.2,48.7,33.8,31.4,55,2,0.17,7.6,62,11,0.1,0,8.8,1.2,細懸浮微粒,普通,2017/10/30 13:00
D4141,忠明,三民路站,2017/10/31,07:00:00,29,441,25.6,53.7,30.9,38.9,72,1.6,0.22,10,50,3.6,353,0,12,2.2,細懸浮微粒,普通,2017/10/30 13:00
D4167,忠明,北屯站,2017/10/31,07:00:00,19,459,27,48.2,33.2,33.6,72,1.6,0.22,10,50,3.6,353,0,12,2.2,細懸浮微粒,普通,2017/10/30 13:00
D4100,忠明,台中營業處大樓5F,2017/10/31,07:00:00,17,415,26,49.7,31.4,35.6,72,1.6,0.22,10,50,3.6,353,0,12,2.2,細懸浮微粒,普通,2017/10/30 13:00
D4100,忠明,台中營業處大樓1F,2017/10/31,07:00:00,16,425,23.4,56.8,26.5,46.6,72,1.6,0.22,10,50,3.6,353,0,12,2.2,細懸浮微粒,普通,2017/10/30 13:00
D415V,忠明,大雅中清路站,2017/10/31,07:00:00,11,550,27.3,48.7,34.9,29,72,1.6,0.22,10,50,3.6,353,0,12,2.2,細懸浮微粒,普通,2017/10/30 13:00
D4100,忠明,台中營業處大樓3F,2017/10/31,07:00:00,5,418,25.2,53.3,32.4,50.8,72,1.6,0.22,10,50,3.6,353,0,12,2.2,細懸浮微粒,普通,2017/10/30 13:00
D514G,林園,林園站,2017/10/31,07:00:00,41,460,28.1,54.9,33.4,26.5,87,4.8,0.29,8.1,50,2.7,240,0,8.2,0.1,細懸浮微粒,普通,2017/10/30 13:00
D5157,林園,東港站,2017/10/31,07:00:00,31,591,27.2,59.4,28.5,54.4,87,4.8,0.29,8.1,50,2.7,240,0,8.2,0.1,細懸浮微粒,普通,2017/10/30 13:00
D5143,林園,枋寮站,2017/10/31,07:00:00,30,469,29.8,46,35,34,87,4.8,0.29,8.1,50,2.7,240,0,8.2,0.1,細懸浮微粒,普通,2017/10/30 13:00
D515H,林園,林園沿海加油站,2017/10/31,07:00:00,25,576,29.6,51,33.9,34.1,87,4.8,0.29,8.1,50,2.7,240,0,8.2,0.1,細懸浮微粒,普通,2017/10/30 13:00
D514J,前金,中華三路站,2017/10/31,07:00:00,29,432,30,47.4,33,39,90,3,0.33,6.5,88,4.5,272,0,7.1,0.6,細懸浮微粒,普通,2017/10/30 13:00
D5154,前金,成功一路站,2017/10/31,07:00:00,21,425,28.2,51.9,30.5,44.8,90,3,0.33,6.5,88,4.5,272,0,7.1,0.6,細懸浮微粒,普通,2017/10/30 13:00
D5100,前鎮,處本部5樓,2017/10/31,07:00:00,20,426,26.5,57.6,29,49.2,98,4.5,0.37,14,95,2.5,311,0,16,2.3,細懸浮微粒,普通,2017/10/30 13:00
D4168,南投,名間站,2017/10/31,07:00:00,37,471,22.8,65.3,25.5,54.3,72,2.3,0.32,13,71,3.1,345,0,15,1.8,細懸浮微粒,普通,2017/10/30 13:00
D4143,南投,草屯站,2017/10/31,07:00:00,29,622,25.9,57.7,33.6,36.2,72,2.3,0.32,13,71,3.1,345,0,15,1.8,細懸浮微粒,普通,2017/10/30 13:00
D416Y,南投,南崗工業區站,2017/10/31,07:00:00,28,506,26.7,53.7,33.7,35.9,72,2.3,0.32,13,71,3.1,345,0,15,1.8,細懸浮微粒,普通,2017/10/30 13:00
D414M,南投,南投三和站,2017/10/31,07:00:00,26,477,24.7,61,29.7,45.7,72,2.3,0.32,13,71,3.1,345,0,15,1.8,細懸浮微粒,普通,2017/10/30 13:00
D4187,南投,南投服務區站,2017/10/31,07:00:00,21,585,26.9,56.1,30.4,43.9,72,2.3,0.32,13,71,3.1,345,0,15,1.8,細懸浮微粒,普通,2017/10/30 13:00
D417T,南投,南崗三路站,2017/10/31,07:00:00,5,715,25.6,58.4,31.7,54.2,72,2.3,0.32,13,71,3.1,345,0,15,1.8,細懸浮微粒,普通,2017/10/30 13:00
D5160,屏東,里港站,2017/10/31,07:00:00,46,589,27.8,56.4,28.1,56,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D514M,屏東,中正路站,2017/10/31,07:00:00,33,586,29.1,51.2,35.3,35.2,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D5173,屏東,復興路站,2017/10/31,07:00:00,33,449,25.2,63.1,29.5,46.9,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D514H,屏東,公園路站,2017/10/31,07:00:00,27,575,27.9,54.4,35.7,35.1,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D516G,屏東,嶺口站,2017/10/31,07:00:00,27,462,26.6,57.8,34.6,36.9,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D515R,屏東,長治站,2017/10/31,07:00:00,25,552,29.7,47.7,31.2,36.7,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D5156,屏東,忠孝路站,2017/10/31,07:00:00,23,551,27.2,58.5,34.1,39.2,80,2.6,0.3,6.3,66,2,300,0,6.4,0.1,細懸浮微粒,普通,2017/10/30 13:00
D5161,恆春,恆春站,2017/10/31,07:00:00,3,492,26.5,44.5,29.7,37,172,1.7,0.17,1.7,50,12,36,0,2.4,0.7,細懸浮微粒,對所有族群不健康,2017/10/30 13:00
D5170,恆春,楓港站,2017/10/31,07:00:00,0,403,27.1,38.1,32.9,27.3,172,1.7,0.17,1.7,50,12,36,0,2.4,0.7,細懸浮微粒,對所有族群不健康,2017/10/30 13:00
D5159,美濃,美濃站,2017/10/31,07:00:00,31,462,27.3,55.6,29.9,46.7,78,2.8,0.24,4.4,68,1.4,289,0,5.7,1.4,細懸浮微粒,普通,2017/10/30 13:00
D5179,美濃,六龜站,2017/10/31,07:00:00,18,449,27.3,53.6,34.4,35,78,2.8,0.24,4.4,68,1.4,289,0,5.7,1.4,細懸浮微粒,普通,2017/10/30 13:00
D415N,埔里,魚池站,2017/10/31,07:00:00,38,481,24.8,58.9,28.8,56.3,65,2.2,0.28,6.9,40,2.9,286,0,7.9,1.1,細懸浮微粒,普通,2017/10/30 13:00
D414E,埔里,埔里中山路站,2017/10/31,07:00:00,30,453,27.2,51.6,33.7,35.1,65,2.2,0.28,6.9,40,2.9,286,0,7.9,1.1,細懸浮微粒,普通,2017/10/30 13:00
D4174,埔里,日月潭站,2017/10/31,07:00:00,28,400,25.3,51.9,26.3,48.4,65,2.2,0.28,6.9,40,2.9,286,0,7.9,1.1,細懸浮微粒,普通,2017/10/30 13:00
D4150,埔里,埔里站,2017/10/31,07:00:00,26,470,26.4,56.6,28.5,47,65,2.2,0.28,6.9,40,2.9,286,0,7.9,1.1,細懸浮微粒,普通,2017/10/30 13:00
D4365,崙背,二崙站,2017/10/31,07:00:00,46,512,25.7,53,30.1,40.6,98,5.7,0.28,14,258,7.8,356,0,17,3.3,懸浮微粒,普通,2017/10/30 13:00
D4355,崙背,莿桐站,2017/10/31,07:00:00,40,474,21.8,66.2,28,45.9,98,5.7,0.28,14,258,7.8,356,0,17,3.3,懸浮微粒,普通,2017/10/30 13:00
D4375,崙背,大埤站,2017/10/31,07:00:00,30,515,23,65.9,28.5,46.4,98,5.7,0.28,14,258,7.8,356,0,17,3.3,懸浮微粒,普通,2017/10/30 13:00
D4356,崙背,土庫站,2017/10/31,07:00:00,27,466,23.6,57.9,29.6,40.8,98,5.7,0.28,14,258,7.8,356,0,17,3.3,懸浮微粒,普通,2017/10/30 13:00
D4364,崙背,虎尾新生路站,2017/10/31,07:00:00,23,453,22.8,61,26.3,48.9,98,5.7,0.28,14,258,7.8,356,0,17,3.3,懸浮微粒,普通,2017/10/30 13:00
D4344,崙背,西螺站,2017/10/31,07:00:00,21,615,25.4,55.4,29.3,43.5,98,5.7,0.28,14,258,7.8,356,0,17,3.3,懸浮微粒,普通,2017/10/30 13:00
D4390,麥寮,橋南站,2017/10/31,07:00:00,47,460,27.2,46,32.8,35.7,169,2.1,0.17,5.5,549,11,8.5,0,7.1,1.6,懸浮微粒,對所有族群不健康,2017/10/30 13:00
D4370,麥寮,麥寮站,2017/10/31,07:00:00,26,503,26,50.8,31.4,37,169,2.1,0.17,5.5,549,11,8.5,0,7.1,1.6,懸浮微粒,對所有族群不健康,2017/10/30 13:00
D4367,麥寮,四湖站,2017/10/31,07:00:00,23,646,25.3,56.3,28.9,44.8,169,2.1,0.17,5.5,549,11,8.5,0,7.1,1.6,懸浮微粒,對所有族群不健康,2017/10/30 13:00
D4357,麥寮,崙背站,2017/10/31,07:00:00,21,452,25.4,55.7,28.7,44.2,169,2.1,0.17,5.5,549,11,8.5,0,7.1,1.6,懸浮微粒,對所有族群不健康,2017/10/30 13:00
D4372,麥寮,元長站,2017/10/31,07:00:00,16,506,28.6,45,30.1,40.8,169,2.1,0.17,5.5,549,11,8.5,0,7.1,1.6,懸浮微粒,對所有族群不健康,2017/10/30 13:00
D434T,麥寮,褒忠站,2017/10/31,07:00:00,10,521,25.4,52.3,31.8,35.7,169,2.1,0.17,5.5,549,11,8.5,0,7.1,1.6,懸浮微粒,對所有族群不健康,2017/10/30 13:00
D434F,新港,六腳站,2017/10/31,07:00:00,39,442,23.7,58.7,32.1,38,91,2.3,0.25,6.6,104,5.4,353,0,7.5,0.9,細懸浮微粒,普通,2017/10/30 13:00
D434G,新港,蒜頭站,2017/10/31,07:00:00,33,459,24.1,56.8,26.6,48.7,91,2.3,0.25,6.6,104,5.4,353,0,7.5,0.9,細懸浮微粒,普通,2017/10/30 13:00
D4360,新港,新港站,2017/10/31,07:00:00,33,475,24.5,56.3,26.6,49.3,91,2.3,0.25,6.6,104,5.4,353,0,7.5,0.9,細懸浮微粒,普通,2017/10/30 13:00
D4349,新港,北港站,2017/10/31,07:00:00,18,553,26.4,54,28.1,46.2,91,2.3,0.25,6.6,104,5.4,353,0,7.5,0.9,細懸浮微粒,普通,2017/10/30 13:00
D4397,新港,嘉保站,2017/10/31,07:00:00,14,544,27.2,52.7,34.4,33,91,2.3,0.25,6.6,104,5.4,353,0,7.5,0.9,細懸浮微粒,普通,2017/10/30 13:00
D435A,新港,水林站,2017/10/31,07:00:00,12,628,27.1,50.5,30.2,41.6,91,2.3,0.25,6.6,104,5.4,353,0,7.5,0.9,細懸浮微粒,普通,2017/10/30 13:00
D439L,新營,白交站,2017/10/31,07:00:00,68,552,24.9,60.1,30.4,43.4,92,2.8,0.25,8.3,99,4.4,5.4,0,9.2,0.9,細懸浮微粒,普通,2017/10/30 13:00
